source_index,source_label,contract_name,passed,skipped,reason,input_shape,expected_shape,actual_shape,mismatch_count,rule_label
225,ex225,task133_mirror_ud,False,False,mismatch,"(14, 23)","(14, 23)","(14, 23)",4,konbu17_v36
225,ex225,task133_zero_pad_top_left,False,False,mismatch,"(15, 24)","(15, 24)","(15, 24)",5,konbu17_v36
225,ex225,task133_zero_pad_bottom_right,True,False,ok,"(15, 24)","(15, 24)","(15, 24)",0,konbu17_v36
226,ex226,original,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,konbu17_v36
226,ex226,task133_color_bijection,False,False,mismatch,"(26, 26)","(26, 26)","(26, 26)",19,konbu17_v36
226,ex226,task133_transpose,False,False,mismatch,"(26, 26)","(26, 26)","(26, 26)",19,konbu17_v36
226,ex226,task133_mirror_lr,False,False,mismatch,"(26, 26)","(26, 26)","(26, 26)",19,konbu17_v36
226,ex226,task133_mirror_ud,False,False,mismatch,"(26, 26)","(26, 26)","(26, 26)",19,konbu17_v36
226,ex226,task133_zero_pad_top_left,False,False,mismatch,"(27, 27)","(27, 27)","(27, 27)",19,konbu17_v36
226,ex226,task133_zero_pad_bottom_right,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,konbu17_v36
227,ex227,original,True,False,ok,"(24, 17)","(24, 17)","(24, 17)",0,konbu17_v36
227,ex227,task133_color_bijection,False,False,mismatch,"(24, 17)","(24, 17)","(24, 17)",19,konbu17_v36
227,ex227,task133_transpose,False,False,mismatch,"(17, 24)","(17, 24)","(17, 24)",19,konbu17_v36
227,ex227,task133_mirror_lr,False,False,mismatch,"(24, 17)","(24, 17)","(24, 17)",19,konbu17_v36
227,ex227,task133_mirror_ud,False,False,mismatch,"(24, 17)","(24, 17)","(24, 17)",19,konbu17_v36
227,ex227,task133_zero_pad_top_left,False,False,mismatch,"(25, 18)","(25, 18)","(25, 18)",19,konbu17_v36
227,ex227,task133_zero_pad_bottom_right,True,False,ok,"(25, 18)","(25, 18)","(25, 18)",0,konbu17_v36
228,ex228,original,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,konbu17_v36
228,ex228,task133_color_bijection,False,False,mismatch,"(27, 30)","(27, 30)","(27, 30)",76,konbu17_v36
228,ex228,task133_transpose,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",76,konbu17_v36
228,ex228,task133_mirror_lr,False,False,mismatch,"(27, 30)","(27, 30)","(27, 30)",76,konbu17_v36
228,ex228,task133_mirror_ud,False,False,mismatch,"(27, 30)","(27, 30)","(27, 30)",76,konbu17_v36
228,ex228,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(28, 31)>(30, 30)","(28, 31)","(28, 31)",,,
228,ex228,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(28, 31)>(30, 30)","(28, 31)","(28, 31)",,,
229,ex229,original,True,False,ok,"(20, 28)","(20, 28)","(20, 28)",0,konbu17_v36
229,ex229,task133_color_bijection,False,False,mismatch,"(20, 28)","(20, 28)","(20, 28)",40,konbu17_v36
229,ex229,task133_transpose,False,False,mismatch,"(28, 20)","(28, 20)","(28, 20)",40,konbu17_v36
229,ex229,task133_mirror_lr,False,False,mismatch,"(20, 28)","(20, 28)","(20, 28)",40,konbu17_v36
229,ex229,task133_mirror_ud,False,False,mismatch,"(20, 28)","(20, 28)","(20, 28)",40,konbu17_v36
229,ex229,task133_zero_pad_top_left,False,False,mismatch,"(21, 29)","(21, 29)","(21, 29)",40,konbu17_v36
229,ex229,task133_zero_pad_bottom_right,True,False,ok,"(21, 29)","(21, 29)","(21, 29)",0,konbu17_v36
230,ex230,original,True,False,ok,"(12, 29)","(12, 29)","(12, 29)",0,konbu17_v36
230,ex230,task133_color_bijection,False,False,mismatch,"(12, 29)","(12, 29)","(12, 29)",3,konbu17_v36
230,ex230,task133_transpose,False,False,mismatch,"(29, 12)","(29, 12)","(29, 12)",3,konbu17_v36
230,ex230,task133_mirror_lr,False,False,mismatch,"(12, 29)","(12, 29)","(12, 29)",3,konbu17_v36
230,ex230,task133_mirror_ud,False,False,mismatch,"(12, 29)","(12, 29)","(12, 29)",3,konbu17_v36
230,ex230,task133_zero_pad_top_left,False,False,mismatch,"(13, 30)","(13, 30)","(13, 30)",3,konbu17_v36
230,ex230,task133_zero_pad_bottom_right,True,False,ok,"(13, 30)","(13, 30)","(13, 30)",0,konbu17_v36
231,ex231,original,True,False,ok,"(17, 12)","(17, 12)","(17, 12)",0,konbu17_v36
231,ex231,task133_color_bijection,False,False,mismatch,"(17, 12)","(17, 12)","(17, 12)",2,konbu17_v36
231,ex231,task133_transpose,False,False,mismatch,"(12, 17)","(12, 17)","(12, 17)",2,konbu17_v36
231,ex231,task133_mirror_lr,False,False,mismatch,"(17, 12)","(17, 12)","(17, 12)",2,konbu17_v36
231,ex231,task133_mirror_ud,False,False,mismatch,"(17, 12)","(17, 12)","(17, 12)",2,konbu17_v36
231,ex231,task133_zero_pad_top_left,False,False,mismatch,"(18, 13)","(18, 13)","(18, 13)",2,konbu17_v36
231,ex231,task133_zero_pad_bottom_right,True,False,ok,"(18, 13)","(18, 13)","(18, 13)",0,konbu17_v36
232,ex232,original,True,False,ok,"(19, 23)","(19, 23)","(19, 23)",0,konbu17_v36
232,ex232,task133_color_bijection,False,False,mismatch,"(19, 23)","(19, 23)","(19, 23)",27,konbu17_v36
232,ex232,task133_transpose,False,False,mismatch,"(23, 19)","(23, 19)","(23, 19)",13,konbu17_v36
232,ex232,task133_mirror_lr,False,False,mismatch,"(19, 23)","(19, 23)","(19, 23)",14,konbu17_v36
232,ex232,task133_mirror_ud,False,False,mismatch,"(19, 23)","(19, 23)","(19, 23)",13,konbu17_v36
232,ex232,task133_zero_pad_top_left,False,False,mismatch,"(20, 24)","(20, 24)","(20, 24)",13,konbu17_v36
232,ex232,task133_zero_pad_bottom_right,True,False,ok,"(20, 24)","(20, 24)","(20, 24)",0,konbu17_v36
233,ex233,original,True,False,ok,"(30, 25)","(30, 25)","(30, 25)",0,konbu17_v36
233,ex233,task133_color_bijection,False,False,mismatch,"(30, 25)","(30, 25)","(30, 25)",35,konbu17_v36
233,ex233,task133_transpose,False,False,mismatch,"(25, 30)","(25, 30)","(25, 30)",35,konbu17_v36
233,ex233,task133_mirror_lr,False,False,mismatch,"(30, 25)","(30, 25)","(30, 25)",35,konbu17_v36
233,ex233,task133_mirror_ud,False,False,mismatch,"(30, 25)","(30, 25)","(30, 25)",35,konbu17_v36
233,ex233,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 26)>(30, 30)","(31, 26)","(31, 26)",,,
233,ex233,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 26)>(30, 30)","(31, 26)","(31, 26)",,,
234,ex234,original,True,False,ok,"(10, 26)","(10, 26)","(10, 26)",0,konbu17_v36
234,ex234,task133_color_bijection,False,False,mismatch,"(10, 26)","(10, 26)","(10, 26)",13,konbu17_v36
234,ex234,task133_transpose,False,False,mismatch,"(26, 10)","(26, 10)","(26, 10)",13,konbu17_v36
234,ex234,task133_mirror_lr,False,False,mismatch,"(10, 26)","(10, 26)","(10, 26)",13,konbu17_v36
234,ex234,task133_mirror_ud,False,False,mismatch,"(10, 26)","(10, 26)","(10, 26)",13,konbu17_v36
234,ex234,task133_zero_pad_top_left,False,False,mismatch,"(11, 27)","(11, 27)","(11, 27)",13,konbu17_v36
234,ex234,task133_zero_pad_bottom_right,True,False,ok,"(11, 27)","(11, 27)","(11, 27)",0,konbu17_v36
235,ex235,original,True,False,ok,"(28, 26)","(28, 26)","(28, 26)",0,konbu17_v36
235,ex235,task133_color_bijection,False,False,mismatch,"(28, 26)","(28, 26)","(28, 26)",64,konbu17_v36
235,ex235,task133_transpose,False,False,mismatch,"(26, 28)","(26, 28)","(26, 28)",64,konbu17_v36
235,ex235,task133_mirror_lr,False,False,mismatch,"(28, 26)","(28, 26)","(28, 26)",64,konbu17_v36
235,ex235,task133_mirror_ud,False,False,mismatch,"(28, 26)","(28, 26)","(28, 26)",64,konbu17_v36
235,ex235,task133_zero_pad_top_left,False,False,mismatch,"(29, 27)","(29, 27)","(29, 27)",64,konbu17_v36
235,ex235,task133_zero_pad_bottom_right,True,False,ok,"(29, 27)","(29, 27)","(29, 27)",0,konbu17_v36
236,ex236,original,True,False,ok,"(28, 29)","(28, 29)","(28, 29)",0,konbu17_v36
236,ex236,task133_color_bijection,False,False,mismatch,"(28, 29)","(28, 29)","(28, 29)",13,konbu17_v36
236,ex236,task133_transpose,False,False,mismatch,"(29, 28)","(29, 28)","(29, 28)",13,konbu17_v36
236,ex236,task133_mirror_lr,False,False,mismatch,"(28, 29)","(28, 29)","(28, 29)",13,konbu17_v36
236,ex236,task133_mirror_ud,False,False,mismatch,"(28, 29)","(28, 29)","(28, 29)",13,konbu17_v36
236,ex236,task133_zero_pad_top_left,False,False,mismatch,"(29, 30)","(29, 30)","(29, 30)",16,konbu17_v36
236,ex236,task133_zero_pad_bottom_right,True,False,ok,"(29, 30)","(29, 30)","(29, 30)",0,konbu17_v36
237,ex237,original,True,False,ok,"(27, 13)","(27, 13)","(27, 13)",0,konbu17_v36
237,ex237,task133_color_bijection,False,False,mismatch,"(27, 13)","(27, 13)","(27, 13)",9,konbu17_v36
237,ex237,task133_transpose,False,False,mismatch,"(13, 27)","(13, 27)","(13, 27)",9,konbu17_v36
237,ex237,task133_mirror_lr,False,False,mismatch,"(27, 13)","(27, 13)","(27, 13)",9,konbu17_v36
237,ex237,task133_mirror_ud,False,False,mismatch,"(27, 13)","(27, 13)","(27, 13)",9,konbu17_v36
237,ex237,task133_zero_pad_top_left,False,False,mismatch,"(28, 14)","(28, 14)","(28, 14)",9,konbu17_v36
237,ex237,task133_zero_pad_bottom_right,True,False,ok,"(28, 14)","(28, 14)","(28, 14)",0,konbu17_v36
238,ex238,original,True,False,ok,"(20, 23)","(20, 23)","(20, 23)",0,konbu17_v36
238,ex238,task133_color_bijection,False,False,mismatch,"(20, 23)","(20, 23)","(20, 23)",4,konbu17_v36
238,ex238,task133_transpose,False,False,mismatch,"(23, 20)","(23, 20)","(23, 20)",4,konbu17_v36
238,ex238,task133_mirror_lr,False,False,mismatch,"(20, 23)","(20, 23)","(20, 23)",4,konbu17_v36
238,ex238,task133_mirror_ud,False,False,mismatch,"(20, 23)","(20, 23)","(20, 23)",4,konbu17_v36
238,ex238,task133_zero_pad_top_left,False,False,mismatch,"(21, 24)","(21, 24)","(21, 24)",4,konbu17_v36
238,ex238,task133_zero_pad_bottom_right,True,False,ok,"(21, 24)","(21, 24)","(21, 24)",0,konbu17_v36
239,ex239,original,True,False,ok,"(21, 23)","(21, 23)","(21, 23)",0,konbu17_v36
239,ex239,task133_color_bijection,False,False,mismatch,"(21, 23)","(21, 23)","(21, 23)",33,konbu17_v36
239,ex239,task133_transpose,False,False,mismatch,"(23, 21)","(23, 21)","(23, 21)",33,konbu17_v36
239,ex239,task133_mirror_lr,False,False,mismatch,"(21, 23)","(21, 23)","(21, 23)",33,konbu17_v36
239,ex239,task133_mirror_ud,False,False,mismatch,"(21, 23)","(21, 23)","(21, 23)",33,konbu17_v36
239,ex239,task133_zero_pad_top_left,False,False,mismatch,"(22, 24)","(22, 24)","(22, 24)",33,konbu17_v36
239,ex239,task133_zero_pad_bottom_right,True,False,ok,"(22, 24)","(22, 24)","(22, 24)",0,konbu17_v36
240,ex240,original,True,False,ok,"(19, 22)","(19, 22)","(19, 22)",0,konbu17_v36
240,ex240,task133_color_bijection,False,False,mismatch,"(19, 22)","(19, 22)","(19, 22)",11,konbu17_v36
240,ex240,task133_transpose,False,False,mismatch,"(22, 19)","(22, 19)","(22, 19)",11,konbu17_v36
240,ex240,task133_mirror_lr,False,False,mismatch,"(19, 22)","(19, 22)","(19, 22)",11,konbu17_v36
240,ex240,task133_mirror_ud,False,False,mismatch,"(19, 22)","(19, 22)","(19, 22)",11,konbu17_v36
240,ex240,task133_zero_pad_top_left,False,False,mismatch,"(20, 23)","(20, 23)","(20, 23)",11,konbu17_v36
240,ex240,task133_zero_pad_bottom_right,True,False,ok,"(20, 23)","(20, 23)","(20, 23)",0,konbu17_v36
241,ex241,original,True,False,ok,"(28, 27)","(28, 27)","(28, 27)",0,konbu17_v36
241,ex241,task133_color_bijection,False,False,mismatch,"(28, 27)","(28, 27)","(28, 27)",5,konbu17_v36
241,ex241,task133_transpose,False,False,mismatch,"(27, 28)","(27, 28)","(27, 28)",5,konbu17_v36
241,ex241,task133_mirror_lr,False,False,mismatch,"(28, 27)","(28, 27)","(28, 27)",5,konbu17_v36
241,ex241,task133_mirror_ud,False,False,mismatch,"(28, 27)","(28, 27)","(28, 27)",5,konbu17_v36
241,ex241,task133_zero_pad_top_left,False,False,mismatch,"(29, 28)","(29, 28)","(29, 28)",5,konbu17_v36
241,ex241,task133_zero_pad_bottom_right,True,False,ok,"(29, 28)","(29, 28)","(29, 28)",0,konbu17_v36
242,ex242,original,True,False,ok,"(22, 25)","(22, 25)","(22, 25)",0,konbu17_v36
242,ex242,task133_color_bijection,False,False,mismatch,"(22, 25)","(22, 25)","(22, 25)",59,konbu17_v36
242,ex242,task133_transpose,False,False,mismatch,"(25, 22)","(25, 22)","(25, 22)",28,konbu17_v36
242,ex242,task133_mirror_lr,False,False,mismatch,"(22, 25)","(22, 25)","(22, 25)",28,konbu17_v36
242,ex242,task133_mirror_ud,False,False,mismatch,"(22, 25)","(22, 25)","(22, 25)",28,konbu17_v36
242,ex242,task133_zero_pad_top_left,False,False,mismatch,"(23, 26)","(23, 26)","(23, 26)",28,konbu17_v36
242,ex242,task133_zero_pad_bottom_right,True,False,ok,"(23, 26)","(23, 26)","(23, 26)",0,konbu17_v36
243,ex243,original,True,False,ok,"(18, 24)","(18, 24)","(18, 24)",0,konbu17_v36
243,ex243,task133_color_bijection,False,False,mismatch,"(18, 24)","(18, 24)","(18, 24)",3,konbu17_v36
243,ex243,task133_transpose,False,False,mismatch,"(24, 18)","(24, 18)","(24, 18)",3,konbu17_v36
243,ex243,task133_mirror_lr,False,False,mismatch,"(18, 24)","(18, 24)","(18, 24)",3,konbu17_v36
243,ex243,task133_mirror_ud,False,False,mismatch,"(18, 24)","(18, 24)","(18, 24)",3,konbu17_v36
243,ex243,task133_zero_pad_top_left,False,False,mismatch,"(19, 25)","(19, 25)","(19, 25)",3,konbu17_v36
243,ex243,task133_zero_pad_bottom_right,True,False,ok,"(19, 25)","(19, 25)","(19, 25)",0,konbu17_v36
244,ex244,original,True,False,ok,"(27, 29)","(27, 29)","(27, 29)",0,konbu17_v36
244,ex244,task133_color_bijection,False,False,mismatch,"(27, 29)","(27, 29)","(27, 29)",19,konbu17_v36
244,ex244,task133_transpose,False,False,mismatch,"(29, 27)","(29, 27)","(29, 27)",19,konbu17_v36
244,ex244,task133_mirror_lr,False,False,mismatch,"(27, 29)","(27, 29)","(27, 29)",19,konbu17_v36
244,ex244,task133_mirror_ud,False,False,mismatch,"(27, 29)","(27, 29)","(27, 29)",19,konbu17_v36
244,ex244,task133_zero_pad_top_left,False,False,mismatch,"(28, 30)","(28, 30)","(28, 30)",19,konbu17_v36
244,ex244,task133_zero_pad_bottom_right,True,False,ok,"(28, 30)","(28, 30)","(28, 30)",0,konbu17_v36
245,ex245,original,True,False,ok,"(19, 23)","(19, 23)","(19, 23)",0,konbu17_v36
245,ex245,task133_color_bijection,False,False,mismatch,"(19, 23)","(19, 23)","(19, 23)",28,konbu17_v36
245,ex245,task133_transpose,False,False,mismatch,"(23, 19)","(23, 19)","(23, 19)",28,konbu17_v36
245,ex245,task133_mirror_lr,False,False,mismatch,"(19, 23)","(19, 23)","(19, 23)",33,konbu17_v36
245,ex245,task133_mirror_ud,False,False,mismatch,"(19, 23)","(19, 23)","(19, 23)",28,konbu17_v36
245,ex245,task133_zero_pad_top_left,False,False,mismatch,"(20, 24)","(20, 24)","(20, 24)",28,konbu17_v36
245,ex245,task133_zero_pad_bottom_right,True,False,ok,"(20, 24)","(20, 24)","(20, 24)",0,konbu17_v36
246,ex246,original,True,False,ok,"(14, 18)","(14, 18)","(14, 18)",0,konbu17_v36
246,ex246,task133_color_bijection,False,False,mismatch,"(14, 18)","(14, 18)","(14, 18)",4,konbu17_v36
246,ex246,task133_transpose,False,False,mismatch,"(18, 14)","(18, 14)","(18, 14)",4,konbu17_v36
246,ex246,task133_mirror_lr,False,False,mismatch,"(14, 18)","(14, 18)","(14, 18)",4,konbu17_v36
246,ex246,task133_mirror_ud,False,False,mismatch,"(14, 18)","(14, 18)","(14, 18)",4,konbu17_v36
246,ex246,task133_zero_pad_top_left,False,False,mismatch,"(15, 19)","(15, 19)","(15, 19)",4,konbu17_v36
246,ex246,task133_zero_pad_bottom_right,True,False,ok,"(15, 19)","(15, 19)","(15, 19)",0,konbu17_v36
247,ex247,original,True,False,ok,"(12, 29)","(12, 29)","(12, 29)",0,konbu17_v36
247,ex247,task133_color_bijection,False,False,mismatch,"(12, 29)","(12, 29)","(12, 29)",13,konbu17_v36
247,ex247,task133_transpose,False,False,mismatch,"(29, 12)","(29, 12)","(29, 12)",13,konbu17_v36
247,ex247,task133_mirror_lr,False,False,mismatch,"(12, 29)","(12, 29)","(12, 29)",14,konbu17_v36
247,ex247,task133_mirror_ud,False,False,mismatch,"(12, 29)","(12, 29)","(12, 29)",13,konbu17_v36
247,ex247,task133_zero_pad_top_left,False,False,mismatch,"(13, 30)","(13, 30)","(13, 30)",13,konbu17_v36
247,ex247,task133_zero_pad_bottom_right,True,False,ok,"(13, 30)","(13, 30)","(13, 30)",0,konbu17_v36
248,ex248,original,True,False,ok,"(25, 16)","(25, 16)","(25, 16)",0,konbu17_v36
248,ex248,task133_color_bijection,False,False,mismatch,"(25, 16)","(25, 16)","(25, 16)",10,konbu17_v36
248,ex248,task133_transpose,False,False,mismatch,"(16, 25)","(16, 25)","(16, 25)",10,konbu17_v36
248,ex248,task133_mirror_lr,False,False,mismatch,"(25, 16)","(25, 16)","(25, 16)",10,konbu17_v36
248,ex248,task133_mirror_ud,False,False,mismatch,"(25, 16)","(25, 16)","(25, 16)",10,konbu17_v36
248,ex248,task133_zero_pad_top_left,False,False,mismatch,"(26, 17)","(26, 17)","(26, 17)",10,konbu17_v36
248,ex248,task133_zero_pad_bottom_right,True,False,ok,"(26, 17)","(26, 17)","(26, 17)",0,konbu17_v36
249,ex249,original,True,False,ok,"(29, 30)","(29, 30)","(29, 30)",0,konbu17_v36
249,ex249,task133_color_bijection,False,False,mismatch,"(29, 30)","(29, 30)","(29, 30)",10,konbu17_v36
249,ex249,task133_transpose,False,False,mismatch,"(30, 29)","(30, 29)","(30, 29)",10,konbu17_v36
249,ex249,task133_mirror_lr,False,False,mismatch,"(29, 30)","(29, 30)","(29, 30)",10,konbu17_v36
249,ex249,task133_mirror_ud,False,False,mismatch,"(29, 30)","(29, 30)","(29, 30)",10,konbu17_v36
249,ex249,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(30, 31)>(30, 30)","(30, 31)","(30, 31)",,,
249,ex249,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(30, 31)>(30, 30)","(30, 31)","(30, 31)",,,
250,ex250,original,True,False,ok,"(28, 25)","(28, 25)","(28, 25)",0,konbu17_v36
250,ex250,task133_color_bijection,False,False,mismatch,"(28, 25)","(28, 25)","(28, 25)",25,konbu17_v36
250,ex250,task133_transpose,False,False,mismatch,"(25, 28)","(25, 28)","(25, 28)",25,konbu17_v36
250,ex250,task133_mirror_lr,False,False,mismatch,"(28, 25)","(28, 25)","(28, 25)",25,konbu17_v36
250,ex250,task133_mirror_ud,False,False,mismatch,"(28, 25)","(28, 25)","(28, 25)",25,konbu17_v36
250,ex250,task133_zero_pad_top_left,False,False,mismatch,"(29, 26)","(29, 26)","(29, 26)",25,konbu17_v36
250,ex250,task133_zero_pad_bottom_right,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,konbu17_v36
251,ex251,original,True,False,ok,"(21, 21)","(21, 21)","(21, 21)",0,konbu17_v36
251,ex251,task133_color_bijection,False,False,mismatch,"(21, 21)","(21, 21)","(21, 21)",7,konbu17_v36
251,ex251,task133_transpose,False,False,mismatch,"(21, 21)","(21, 21)","(21, 21)",7,konbu17_v36
251,ex251,task133_mirror_lr,False,False,mismatch,"(21, 21)","(21, 21)","(21, 21)",7,konbu17_v36
251,ex251,task133_mirror_ud,False,False,mismatch,"(21, 21)","(21, 21)","(21, 21)",7,konbu17_v36
251,ex251,task133_zero_pad_top_left,False,False,mismatch,"(22, 22)","(22, 22)","(22, 22)",7,konbu17_v36
251,ex251,task133_zero_pad_bottom_right,True,False,ok,"(22, 22)","(22, 22)","(22, 22)",0,konbu17_v36
252,ex252,original,True,False,ok,"(16, 18)","(16, 18)","(16, 18)",0,konbu17_v36
252,ex252,task133_color_bijection,False,False,mismatch,"(16, 18)","(16, 18)","(16, 18)",11,konbu17_v36
252,ex252,task133_transpose,False,False,mismatch,"(18, 16)","(18, 16)","(18, 16)",14,konbu17_v36
252,ex252,task133_mirror_lr,False,False,mismatch,"(16, 18)","(16, 18)","(16, 18)",11,konbu17_v36
252,ex252,task133_mirror_ud,False,False,mismatch,"(16, 18)","(16, 18)","(16, 18)",11,konbu17_v36
252,ex252,task133_zero_pad_top_left,False,False,mismatch,"(17, 19)","(17, 19)","(17, 19)",11,konbu17_v36
252,ex252,task133_zero_pad_bottom_right,True,False,ok,"(17, 19)","(17, 19)","(17, 19)",0,konbu17_v36
253,ex253,original,True,False,ok,"(20, 29)","(20, 29)","(20, 29)",0,konbu17_v36
253,ex253,task133_color_bijection,False,False,mismatch,"(20, 29)","(20, 29)","(20, 29)",12,konbu17_v36
253,ex253,task133_transpose,False,False,mismatch,"(29, 20)","(29, 20)","(29, 20)",12,konbu17_v36
253,ex253,task133_mirror_lr,False,False,mismatch,"(20, 29)","(20, 29)","(20, 29)",12,konbu17_v36
253,ex253,task133_mirror_ud,False,False,mismatch,"(20, 29)","(20, 29)","(20, 29)",12,konbu17_v36
253,ex253,task133_zero_pad_top_left,False,False,mismatch,"(21, 30)","(21, 30)","(21, 30)",12,konbu17_v36
253,ex253,task133_zero_pad_bottom_right,True,False,ok,"(21, 30)","(21, 30)","(21, 30)",0,konbu17_v36
254,ex254,original,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,konbu17_v36
254,ex254,task133_color_bijection,False,False,mismatch,"(29, 29)","(29, 29)","(29, 29)",67,konbu17_v36
254,ex254,task133_transpose,False,False,mismatch,"(29, 29)","(29, 29)","(29, 29)",67,konbu17_v36
254,ex254,task133_mirror_lr,False,False,mismatch,"(29, 29)","(29, 29)","(29, 29)",67,konbu17_v36
254,ex254,task133_mirror_ud,False,False,mismatch,"(29, 29)","(29, 29)","(29, 29)",67,konbu17_v36
254,ex254,task133_zero_pad_top_left,False,False,mismatch,"(30, 30)","(30, 30)","(30, 30)",67,konbu17_v36
254,ex254,task133_zero_pad_bottom_right,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,konbu17_v36
255,ex255,original,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,konbu17_v36
255,ex255,task133_color_bijection,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",29,konbu17_v36
255,ex255,task133_transpose,False,False,mismatch,"(27, 30)","(27, 30)","(27, 30)",29,konbu17_v36
255,ex255,task133_mirror_lr,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",29,konbu17_v36
